"lon","lat","course","timestamp","speed","seg_id"
2.2251433333,51.0950083333,312.1000061035,"2018-03-14T04:25:19.000Z",9.5,"227319270-2018-03-09T13:42:58.000000Z"
2.2118383333,51.1018816667,309,"2018-03-14T04:31:12.000Z",9.6,"227319270-2018-03-09T13:42:58.000000Z"
2.311395,51.0739766667,105.4000015259,"2018-03-14T11:28:44.000Z",9.5,"227319270-2018-03-09T13:42:58.000000Z"
2.3398533333,51.0669783333,119.1999969482,"2018-03-14T11:35:55.000Z",9.6000003815,"227319270-2018-03-09T13:42:58.000000Z"
2.3720866667,51.0477016667,28.6000003815,"2018-03-14T11:50:52.000Z",0.3000000119,"227319270-2018-03-09T13:42:58.000000Z"
2.372815,51.0476316667,23.7000007629,"2018-03-15T03:31:51.000Z",0,"227319270-2018-03-09T13:42:58.000000Z"
2.3667816667,51.04916,308.7,"2018-03-15T03:42:07.000Z",6.8,"227319270-2018-03-09T13:42:58.000000Z"
2.3508516667,51.06117,324,"2018-03-15T03:48:56.000Z",9.7,"227319270-2018-03-09T13:42:58.000000Z"
2.3430616667,51.0656883333,287,"2018-03-15T03:51:26.000Z",9.9,"227319270-2018-03-09T13:42:58.000000Z"
2.3182866667,51.0656866667,272.4,"2018-03-15T03:56:57.000Z",10.7,"227319270-2018-03-09T13:42:58.000000Z"
2.3393283333,51.0668383333,115.5,"2018-03-15T11:25:04.000Z",10.3999996185,"227319270-2018-03-09T13:42:58.000000Z"
2.36488,51.0506566667,140,"2018-03-15T11:34:31.000Z",8.5,"227319270-2018-03-09T13:42:58.000000Z"
2.3713233333,51.0477416667,60.7999992371,"2018-03-15T11:41:29.000Z",2.2999999523,"227319270-2018-03-09T13:42:58.000000Z"
2.3728133333,51.0476233333,21,"2018-03-16T03:30:10.000Z",0.1000000015,"227319270-2018-03-09T13:42:58.000000Z"
2.3708666667,51.0476233333,262.799987793,"2018-03-16T04:01:51.000Z",4.3000001907,"227319270-2018-03-09T13:42:58.000000Z"
2.3515883333,51.0608116667,315.299987793,"2018-03-16T04:08:46.000Z",9.5,"227319270-2018-03-09T13:42:58.000000Z"
2.29471,51.089415,129.5,"2018-03-16T08:57:20.000Z",8,"227319270-2018-03-09T13:42:58.000000Z"
2.3490383333,51.0634683333,141.8999938965,"2018-03-16T09:15:51.000Z",8.8000001907,"227319270-2018-03-09T13:42:58.000000Z"
2.36618,51.049875,139.8000030518,"2018-03-16T09:23:53.000Z",5.8000001907,"227319270-2018-03-09T13:42:58.000000Z"
2.3714283333,51.0477283333,357.200012207,"2018-03-16T10:04:43.000Z",0,"227319270-2018-03-09T13:42:58.000000Z"
2.37282,51.0476216667,10.6999998093,"2018-03-21T13:56:03.000Z",0,"227319270-2018-03-21T13:56:03.000000Z"
2.3586266667,51.0558883333,316.1000061035,"2018-03-21T14:16:21.000Z",7.6999998093,"227319270-2018-03-21T13:56:03.000000Z"
2.3415283333,51.0662233333,293.1,"2018-03-21T14:22:04.000Z",5.7,"227319270-2018-03-21T13:56:03.000000Z"
2.3190483333,51.07117,286.9,"2018-03-21T14:30:34.000Z",6.8,"227319270-2018-03-21T13:56:03.000000Z"
2.2900066667,51.0765816667,113.1999969482,"2018-03-21T17:03:56.000Z",8.6000003815,"227319270-2018-03-21T13:56:03.000000Z"
2.315565,51.0692783333,98.3,"2018-03-21T17:10:58.000Z",9.9,"227319270-2018-03-21T13:56:03.000000Z"
2.3514566667,51.0605083333,132.1999969482,"2018-03-21T17:22:35.000Z",8.8999996185,"227319270-2018-03-21T13:56:03.000000Z"
2.3645016667,51.0515483333,143.9,"2018-03-21T17:25:55.000Z",8.7,"227319270-2018-03-21T13:56:03.000000Z"
